date,hits,keyword,geo,gprop,category
2008-09-01,15,Chatbot,world,web,0
2008-10-01,13,Chatbot,world,web,0
2008-11-01,15,Chatbot,world,web,0
2008-12-01,15,Chatbot,world,web,0
2009-01-01,17,Chatbot,world,web,0
2009-02-01,13,Chatbot,world,web,0
2009-03-01,15,Chatbot,world,web,0
2009-04-01,16,Chatbot,world,web,0
2009-05-01,13,Chatbot,world,web,0
2009-06-01,13,Chatbot,world,web,0
2009-07-01,12,Chatbot,world,web,0
2009-08-01,12,Chatbot,world,web,0
2009-09-01,14,Chatbot,world,web,0
2009-10-01,13,Chatbot,world,web,0
2009-11-01,14,Chatbot,world,web,0
2009-12-01,15,Chatbot,world,web,0
2010-01-01,14,Chatbot,world,web,0
2010-02-01,14,Chatbot,world,web,0
2010-03-01,15,Chatbot,world,web,0
2010-04-01,14,Chatbot,world,web,0
2010-05-01,16,Chatbot,world,web,0
2010-06-01,15,Chatbot,world,web,0
2010-07-01,15,Chatbot,world,web,0
2010-08-01,14,Chatbot,world,web,0
2010-09-01,13,Chatbot,world,web,0
2010-10-01,15,Chatbot,world,web,0
2010-11-01,14,Chatbot,world,web,0
2010-12-01,14,Chatbot,world,web,0
2011-01-01,13,Chatbot,world,web,0
2011-02-01,14,Chatbot,world,web,0
2011-03-01,16,Chatbot,world,web,0
2011-04-01,16,Chatbot,world,web,0
2011-05-01,15,Chatbot,world,web,0
2011-06-01,15,Chatbot,world,web,0
2011-07-01,14,Chatbot,world,web,0
2011-08-01,21,Chatbot,world,web,0
2011-09-01,33,Chatbot,world,web,0
2011-10-01,17,Chatbot,world,web,0
2011-11-01,18,Chatbot,world,web,0
2011-12-01,19,Chatbot,world,web,0
2012-01-01,16,Chatbot,world,web,0
2012-02-01,12,Chatbot,world,web,0
2012-03-01,12,Chatbot,world,web,0
2012-04-01,12,Chatbot,world,web,0
2012-05-01,12,Chatbot,world,web,0
2012-06-01,11,Chatbot,world,web,0
2012-07-01,13,Chatbot,world,web,0
2012-08-01,12,Chatbot,world,web,0
2012-09-01,13,Chatbot,world,web,0
2012-10-01,11,Chatbot,world,web,0
2012-11-01,11,Chatbot,world,web,0
2012-12-01,10,Chatbot,world,web,0
2013-01-01,9,Chatbot,world,web,0
2013-02-01,10,Chatbot,world,web,0
2013-03-01,9,Chatbot,world,web,0
2013-04-01,9,Chatbot,world,web,0
2013-05-01,9,Chatbot,world,web,0
2013-06-01,10,Chatbot,world,web,0
2013-07-01,9,Chatbot,world,web,0
2013-08-01,10,Chatbot,world,web,0
2013-09-01,10,Chatbot,world,web,0
2013-10-01,10,Chatbot,world,web,0
2013-11-01,9,Chatbot,world,web,0
2013-12-01,10,Chatbot,world,web,0
2014-01-01,10,Chatbot,world,web,0
2014-02-01,11,Chatbot,world,web,0
2014-03-01,10,Chatbot,world,web,0
2014-04-01,10,Chatbot,world,web,0
2014-05-01,11,Chatbot,world,web,0
2014-06-01,26,Chatbot,world,web,0
2014-07-01,12,Chatbot,world,web,0
2014-08-01,11,Chatbot,world,web,0
2014-09-01,11,Chatbot,world,web,0
2014-10-01,11,Chatbot,world,web,0
2014-11-01,11,Chatbot,world,web,0
2014-12-01,11,Chatbot,world,web,0
2015-01-01,11,Chatbot,world,web,0
2015-02-01,11,Chatbot,world,web,0
2015-03-01,12,Chatbot,world,web,0
2015-04-01,11,Chatbot,world,web,0
2015-05-01,12,Chatbot,world,web,0
2015-06-01,14,Chatbot,world,web,0
2015-07-01,18,Chatbot,world,web,0
2015-08-01,14,Chatbot,world,web,0
2015-09-01,13,Chatbot,world,web,0
2015-10-01,12,Chatbot,world,web,0
2015-11-01,13,Chatbot,world,web,0
2015-12-01,13,Chatbot,world,web,0
2016-01-01,11,Chatbot,world,web,0
2016-02-01,12,Chatbot,world,web,0
2016-03-01,25,Chatbot,world,web,0
2016-04-01,32,Chatbot,world,web,0
2016-05-01,23,Chatbot,world,web,0
2016-06-01,26,Chatbot,world,web,0
2016-07-01,26,Chatbot,world,web,0
2016-08-01,25,Chatbot,world,web,0
2016-09-01,30,Chatbot,world,web,0
2016-10-01,39,Chatbot,world,web,0
2016-11-01,41,Chatbot,world,web,0
2016-12-01,47,Chatbot,world,web,0
2017-01-01,49,Chatbot,world,web,0
2017-02-01,58,Chatbot,world,web,0
2017-03-01,67,Chatbot,world,web,0
2017-04-01,63,Chatbot,world,web,0
2017-05-01,69,Chatbot,world,web,0
2017-06-01,72,Chatbot,world,web,0
2017-07-01,76,Chatbot,world,web,0
2017-08-01,85,Chatbot,world,web,0
2017-09-01,87,Chatbot,world,web,0
2017-10-01,84,Chatbot,world,web,0
2017-11-01,94,Chatbot,world,web,0
2017-12-01,80,Chatbot,world,web,0
2018-01-01,89,Chatbot,world,web,0
2018-02-01,93,Chatbot,world,web,0
2018-03-01,96,Chatbot,world,web,0
2018-04-01,94,Chatbot,world,web,0
2018-05-01,95,Chatbot,world,web,0
2018-06-01,93,Chatbot,world,web,0
2018-07-01,97,Chatbot,world,web,0
2018-08-01,94,Chatbot,world,web,0
2018-09-01,98,Chatbot,world,web,0
2018-10-01,100,Chatbot,world,web,0
2018-11-01,87,Chatbot,world,web,0
2004-01-01,100,Internet,world,web,0
2004-02-01,99,Internet,world,web,0
2004-03-01,95,Internet,world,web,0
2004-04-01,90,Internet,world,web,0
2004-05-01,90,Internet,world,web,0
2004-06-01,91,Internet,world,web,0
2004-07-01,88,Internet,world,web,0
2004-08-01,90,Internet,world,web,0
2004-09-01,90,Internet,world,web,0
2004-10-01,93,Internet,world,web,0
2004-11-01,89,Internet,world,web,0
2004-12-01,85,Internet,world,web,0
2005-01-01,87,Internet,world,web,0
2005-02-01,87,Internet,world,web,0
2005-03-01,81,Internet,world,web,0
2005-04-01,81,Internet,world,web,0
2005-05-01,77,Internet,world,web,0
2005-06-01,75,Internet,world,web,0
2005-07-01,76,Internet,world,web,0
2005-08-01,78,Internet,world,web,0
2005-09-01,79,Internet,world,web,0
2005-10-01,79,Internet,world,web,0
2005-11-01,78,Internet,world,web,0
2005-12-01,74,Internet,world,web,0
2006-01-01,77,Internet,world,web,0
2006-02-01,77,Internet,world,web,0
2006-03-01,75,Internet,world,web,0
2006-04-01,74,Internet,world,web,0
2006-05-01,73,Internet,world,web,0
2006-06-01,79,Internet,world,web,0
2006-07-01,72,Internet,world,web,0
2006-08-01,75,Internet,world,web,0
2006-09-01,76,Internet,world,web,0
2006-10-01,80,Internet,world,web,0
2006-11-01,79,Internet,world,web,0
2006-12-01,79,Internet,world,web,0
2007-01-01,80,Internet,world,web,0
2007-02-01,76,Internet,world,web,0
2007-03-01,72,Internet,world,web,0
2007-04-01,69,Internet,world,web,0
2007-05-01,68,Internet,world,web,0
2007-06-01,67,Internet,world,web,0
2007-07-01,68,Internet,world,web,0
2007-08-01,70,Internet,world,web,0
2007-09-01,73,Internet,world,web,0
2007-10-01,72,Internet,world,web,0
2007-11-01,68,Internet,world,web,0
2007-12-01,71,Internet,world,web,0
2008-01-01,71,Internet,world,web,0
2008-02-01,69,Internet,world,web,0
2008-03-01,69,Internet,world,web,0
2008-04-01,66,Internet,world,web,0
2008-05-01,65,Internet,world,web,0
2008-06-01,68,Internet,world,web,0
2008-07-01,67,Internet,world,web,0
2008-08-01,70,Internet,world,web,0
2008-09-01,70,Internet,world,web,0
2008-10-01,68,Internet,world,web,0
2008-11-01,71,Internet,world,web,0
2008-12-01,72,Internet,world,web,0
2009-01-01,72,Internet,world,web,0
2009-02-01,70,Internet,world,web,0
2009-03-01,72,Internet,world,web,0
2009-04-01,74,Internet,world,web,0
2009-05-01,75,Internet,world,web,0
2009-06-01,74,Internet,world,web,0
2009-07-01,75,Internet,world,web,0
2009-08-01,77,Internet,world,web,0
2009-09-01,79,Internet,world,web,0
2009-10-01,79,Internet,world,web,0
2009-11-01,78,Internet,world,web,0
2009-12-01,79,Internet,world,web,0
2010-01-01,82,Internet,world,web,0
2010-02-01,82,Internet,world,web,0
2010-03-01,81,Internet,world,web,0
2010-04-01,82,Internet,world,web,0
2010-05-01,77,Internet,world,web,0
2010-06-01,80,Internet,world,web,0
2010-07-01,73,Internet,world,web,0
2010-08-01,70,Internet,world,web,0
2010-09-01,72,Internet,world,web,0
2010-10-01,71,Internet,world,web,0
2010-11-01,71,Internet,world,web,0
2010-12-01,72,Internet,world,web,0
2011-01-01,73,Internet,world,web,0
2011-02-01,69,Internet,world,web,0
2011-03-01,69,Internet,world,web,0
2011-04-01,68,Internet,world,web,0
2011-05-01,67,Internet,world,web,0
2011-06-01,69,Internet,world,web,0
2011-07-01,69,Internet,world,web,0
2011-08-01,71,Internet,world,web,0
2011-09-01,69,Internet,world,web,0
2011-10-01,66,Internet,world,web,0
2011-11-01,63,Internet,world,web,0
2011-12-01,62,Internet,world,web,0
2012-01-01,65,Internet,world,web,0
2012-02-01,62,Internet,world,web,0
2012-03-01,59,Internet,world,web,0
2012-04-01,58,Internet,world,web,0
2012-05-01,57,Internet,world,web,0
2012-06-01,58,Internet,world,web,0
2012-07-01,60,Internet,world,web,0
2012-08-01,60,Internet,world,web,0
2012-09-01,62,Internet,world,web,0
2012-10-01,58,Internet,world,web,0
2012-11-01,58,Internet,world,web,0
2012-12-01,56,Internet,world,web,0
2013-01-01,57,Internet,world,web,0
2013-02-01,56,Internet,world,web,0
2013-03-01,57,Internet,world,web,0
2013-04-01,56,Internet,world,web,0
2013-05-01,53,Internet,world,web,0
2013-06-01,53,Internet,world,web,0
2013-07-01,55,Internet,world,web,0
2013-08-01,55,Internet,world,web,0
2013-09-01,56,Internet,world,web,0
2013-10-01,56,Internet,world,web,0
2013-11-01,56,Internet,world,web,0
2013-12-01,56,Internet,world,web,0
2014-01-01,57,Internet,world,web,0
2014-02-01,57,Internet,world,web,0
2014-03-01,54,Internet,world,web,0
2014-04-01,54,Internet,world,web,0
2014-05-01,53,Internet,world,web,0
2014-06-01,55,Internet,world,web,0
2014-07-01,54,Internet,world,web,0
2014-08-01,56,Internet,world,web,0
2014-09-01,55,Internet,world,web,0
2014-10-01,54,Internet,world,web,0
2014-11-01,55,Internet,world,web,0
2014-12-01,54,Internet,world,web,0
2015-01-01,55,Internet,world,web,0
2015-02-01,53,Internet,world,web,0
2015-03-01,51,Internet,world,web,0
2015-04-01,50,Internet,world,web,0
2015-05-01,49,Internet,world,web,0
2015-06-01,49,Internet,world,web,0
2015-07-01,49,Internet,world,web,0
2015-08-01,52,Internet,world,web,0
2015-09-01,52,Internet,world,web,0
2015-10-01,50,Internet,world,web,0
2015-11-01,49,Internet,world,web,0
2015-12-01,49,Internet,world,web,0
2016-01-01,46,Internet,world,web,0
2016-02-01,48,Internet,world,web,0
2016-03-01,45,Internet,world,web,0
2016-04-01,43,Internet,world,web,0
2016-05-01,44,Internet,world,web,0
2016-06-01,43,Internet,world,web,0
2016-07-01,44,Internet,world,web,0
2016-08-01,44,Internet,world,web,0
2016-09-01,45,Internet,world,web,0
2016-10-01,44,Internet,world,web,0
2016-11-01,42,Internet,world,web,0
2016-12-01,43,Internet,world,web,0
2017-01-01,43,Internet,world,web,0
2017-02-01,42,Internet,world,web,0
2017-03-01,42,Internet,world,web,0
2017-04-01,40,Internet,world,web,0
2017-05-01,39,Internet,world,web,0
2017-06-01,39,Internet,world,web,0
2017-07-01,40,Internet,world,web,0
2017-08-01,41,Internet,world,web,0
2017-09-01,41,Internet,world,web,0
2017-10-01,40,Internet,world,web,0
2017-11-01,42,Internet,world,web,0
2017-12-01,40,Internet,world,web,0
2018-01-01,40,Internet,world,web,0
2018-02-01,40,Internet,world,web,0
2018-03-01,39,Internet,world,web,0
2018-04-01,38,Internet,world,web,0
2018-05-01,38,Internet,world,web,0
2018-06-01,37,Internet,world,web,0
2018-07-01,39,Internet,world,web,0
2018-08-01,39,Internet,world,web,0
2018-09-01,38,Internet,world,web,0
2018-10-01,37,Internet,world,web,0
2018-11-01,37,Internet,world,web,0
2004-01-01,0,LTE (telecommunication),world,web,0
2004-02-01,0,LTE (telecommunication),world,web,0
2004-03-01,0,LTE (telecommunication),world,web,0
2004-04-01,0,LTE (telecommunication),world,web,0
2004-05-01,0,LTE (telecommunication),world,web,0
2004-06-01,0,LTE (telecommunication),world,web,0
2004-07-01,0,LTE (telecommunication),world,web,0
2004-08-01,0,LTE (telecommunication),world,web,0
2004-09-01,0,LTE (telecommunication),world,web,0
2004-10-01,0,LTE (telecommunication),world,web,0
2004-11-01,0,LTE (telecommunication),world,web,0
2004-12-01,0,LTE (telecommunication),world,web,0
2005-01-01,0,LTE (telecommunication),world,web,0
2005-02-01,0,LTE (telecommunication),world,web,0
2005-03-01,0,LTE (telecommunication),world,web,0
2005-04-01,0,LTE (telecommunication),world,web,0
2005-05-01,0,LTE (telecommunication),world,web,0
2005-06-01,0,LTE (telecommunication),world,web,0
2005-07-01,0,LTE (telecommunication),world,web,0
2005-08-01,0,LTE (telecommunication),world,web,0
2005-09-01,0,LTE (telecommunication),world,web,0
2005-10-01,0,LTE (telecommunication),world,web,0
2005-11-01,0,LTE (telecommunication),world,web,0
2005-12-01,0,LTE (telecommunication),world,web,0
2006-01-01,0,LTE (telecommunication),world,web,0
2006-02-01,0,LTE (telecommunication),world,web,0
2006-03-01,0,LTE (telecommunication),world,web,0
2006-04-01,0,LTE (telecommunication),world,web,0
2006-05-01,0,LTE (telecommunication),world,web,0
2006-06-01,0,LTE (telecommunication),world,web,0
2006-07-01,0,LTE (telecommunication),world,web,0
2006-08-01,0,LTE (telecommunication),world,web,0
2006-09-01,0,LTE (telecommunication),world,web,0
2006-10-01,94,LTE (telecommunication),world,web,0
2006-11-01,0,LTE (telecommunication),world,web,0
2006-12-01,0,LTE (telecommunication),world,web,0
2007-01-01,0,LTE (telecommunication),world,web,0
2007-02-01,0,LTE (telecommunication),world,web,0
2007-03-01,0,LTE (telecommunication),world,web,0
2007-04-01,0,LTE (telecommunication),world,web,0
2007-05-01,68,LTE (telecommunication),world,web,0
2007-06-01,0,LTE (telecommunication),world,web,0
2007-07-01,68,LTE (telecommunication),world,web,0
2007-08-01,0,LTE (telecommunication),world,web,0
2007-09-01,65,LTE (telecommunication),world,web,0
2007-10-01,0,LTE (telecommunication),world,web,0
2007-11-01,0,LTE (telecommunication),world,web,0
2007-12-01,0,LTE (telecommunication),world,web,0
2008-01-01,0,LTE (telecommunication),world,web,0
2008-02-01,55,LTE (telecommunication),world,web,0
2008-03-01,51,LTE (telecommunication),world,web,0
2008-04-01,0,LTE (telecommunication),world,web,0
2008-05-01,49,LTE (telecommunication),world,web,0
2008-06-01,100,LTE (telecommunication),world,web,0
2008-07-01,0,LTE (telecommunication),world,web,0
2008-08-01,0,LTE (telecommunication),world,web,0
2008-09-01,0,LTE (telecommunication),world,web,0
2008-10-01,0,LTE (telecommunication),world,web,0
2008-11-01,0,LTE (telecommunication),world,web,0
2008-12-01,85,LTE (telecommunication),world,web,0
2009-01-01,0,LTE (telecommunication),world,web,0
2009-02-01,0,LTE (telecommunication),world,web,0
2009-03-01,37,LTE (telecommunication),world,web,0
2009-04-01,76,LTE (telecommunication),world,web,0
2009-05-01,0,LTE (telecommunication),world,web,0
2009-06-01,36,LTE (telecommunication),world,web,0
2009-07-01,0,LTE (telecommunication),world,web,0
2009-08-01,36,LTE (telecommunication),world,web,0
2009-09-01,68,LTE (telecommunication),world,web,0
2009-10-01,63,LTE (telecommunication),world,web,0
2009-11-01,32,LTE (telecommunication),world,web,0
2009-12-01,32,LTE (telecommunication),world,web,0
2010-01-01,0,LTE (telecommunication),world,web,0
2010-02-01,31,LTE (telecommunication),world,web,0
2010-03-01,55,LTE (telecommunication),world,web,0
2010-04-01,29,LTE (telecommunication),world,web,0
2010-05-01,0,LTE (telecommunication),world,web,0
2010-06-01,44,LTE (telecommunication),world,web,0
2010-07-01,54,LTE (telecommunication),world,web,0
2010-08-01,40,LTE (telecommunication),world,web,0
2010-09-01,76,LTE (telecommunication),world,web,0
2010-10-01,48,LTE (telecommunication),world,web,0
2010-11-01,24,LTE (telecommunication),world,web,0
2010-12-01,48,LTE (telecommunication),world,web,0
2011-01-01,22,LTE (telecommunication),world,web,0
2011-02-01,57,LTE (telecommunication),world,web,0
2011-03-01,41,LTE (telecommunication),world,web,0
2011-04-01,22,LTE (telecommunication),world,web,0
2011-05-01,41,LTE (telecommunication),world,web,0
2011-06-01,43,LTE (telecommunication),world,web,0
2011-07-01,21,LTE (telecommunication),world,web,0
2011-08-01,30,LTE (telecommunication),world,web,0
2011-09-01,78,LTE (telecommunication),world,web,0
2011-10-01,37,LTE (telecommunication),world,web,0
2011-11-01,46,LTE (telecommunication),world,web,0
2011-12-01,18,LTE (telecommunication),world,web,0
2012-01-01,67,LTE (telecommunication),world,web,0
2012-02-01,26,LTE (telecommunication),world,web,0
2012-03-01,49,LTE (telecommunication),world,web,0
2012-04-01,17,LTE (telecommunication),world,web,0
2012-05-01,56,LTE (telecommunication),world,web,0
2012-06-01,17,LTE (telecommunication),world,web,0
2012-07-01,81,LTE (telecommunication),world,web,0
2012-08-01,48,LTE (telecommunication),world,web,0
2012-09-01,40,LTE (telecommunication),world,web,0
2012-10-01,44,LTE (telecommunication),world,web,0
2012-11-01,22,LTE (telecommunication),world,web,0
2012-12-01,44,LTE (telecommunication),world,web,0
2013-01-01,27,LTE (telecommunication),world,web,0
2013-02-01,37,LTE (telecommunication),world,web,0
2013-03-01,66,LTE (telecommunication),world,web,0
2013-04-01,60,LTE (telecommunication),world,web,0
2013-05-01,58,LTE (telecommunication),world,web,0
2013-06-01,47,LTE (telecommunication),world,web,0
2013-07-01,73,LTE (telecommunication),world,web,0
2013-08-01,52,LTE (telecommunication),world,web,0
2013-09-01,57,LTE (telecommunication),world,web,0
2013-10-01,55,LTE (telecommunication),world,web,0
2013-11-01,68,LTE (telecommunication),world,web,0
2013-12-01,55,LTE (telecommunication),world,web,0
2014-01-01,97,LTE (telecommunication),world,web,0
2014-02-01,69,LTE (telecommunication),world,web,0
2014-03-01,61,LTE (telecommunication),world,web,0
2014-04-01,53,LTE (telecommunication),world,web,0
2014-05-01,53,LTE (telecommunication),world,web,0
2014-06-01,46,LTE (telecommunication),world,web,0
2014-07-01,32,LTE (telecommunication),world,web,0
2014-08-01,19,LTE (telecommunication),world,web,0
2014-09-01,43,LTE (telecommunication),world,web,0
2014-10-01,41,LTE (telecommunication),world,web,0
2014-11-01,53,LTE (telecommunication),world,web,0
2014-12-01,24,LTE (telecommunication),world,web,0
2015-01-01,28,LTE (telecommunication),world,web,0
2015-02-01,95,LTE (telecommunication),world,web,0
2015-03-01,54,LTE (telecommunication),world,web,0
2015-04-01,67,LTE (telecommunication),world,web,0
2015-05-01,92,LTE (telecommunication),world,web,0
2015-06-01,17,LTE (telecommunication),world,web,0
2015-07-01,48,LTE (telecommunication),world,web,0
2015-08-01,64,LTE (telecommunication),world,web,0
2015-09-01,79,LTE (telecommunication),world,web,0
2015-10-01,55,LTE (telecommunication),world,web,0
2015-11-01,56,LTE (telecommunication),world,web,0
2015-12-01,41,LTE (telecommunication),world,web,0
2016-01-01,47,LTE (telecommunication),world,web,0
2016-02-01,72,LTE (telecommunication),world,web,0
2016-03-01,41,LTE (telecommunication),world,web,0
2016-04-01,48,LTE (telecommunication),world,web,0
2016-05-01,37,LTE (telecommunication),world,web,0
2016-06-01,54,LTE (telecommunication),world,web,0
2016-07-01,28,LTE (telecommunication),world,web,0
2016-08-01,62,LTE (telecommunication),world,web,0
2016-09-01,33,LTE (telecommunication),world,web,0
2016-10-01,47,LTE (telecommunication),world,web,0
2016-11-01,21,LTE (telecommunication),world,web,0
